round_id,crash_point,total_bet,total_win,net_profit,avg_odds,num_bets,num_cashouts
32608652,2.09,3459075.75,476802.45,-2982273.3,1.4416666666666667,67,6
32608692,1.44,3774532.5200000014,436890.63999999996,-3337641.8800000013,1.1775,67,4
32608723,1.6,3771873.1700000013,572110.7400000001,-3199762.430000001,1.2525000000000002,63,4
32608751,6.66,4491347.580000001,18858321.88,14366974.299999997,2.7023076923076923,66,26
32608782,3.44,2398894.170000001,1573910.6699999997,-824983.5000000012,1.82625,77,16
32608835,1,3150530.1100000013,0,-3150530.1100000013,0,71,0
32608876,1.45,3461614.65,407005.44999999995,-3054609.2,1.295,66,2
32608898,1.02,5200774.650000001,0,-5200774.650000001,0,71,0
32608929,1.7,4162057.220000001,1269101.32,-2892955.9000000013,1.36,64,5
32608950,5.84,4247935.5600000005,8942616.310000002,4694680.750000002,2.44,73,24
32608980,1.92,3489724.42,480890.50999999995,-3008833.91,1.3425,84,4
32609025,2,4286454.849999999,1009807.2799999998,-3276647.569999999,1.4760000000000002,75,10
32609066,5.9,3255092.75,3099245.88,-155846.8700000001,2.2572,76,25
32609097,1.52,2866005.3,424484.74999999994,-2441520.55,1.2575,74,4
32609146,1.93,2949829.6100000013,1489405.4899999998,-1460424.1200000015,1.3628571428571428,71,7
32609178,3.01,5373590.929999998,2079245.1300000001,-3294345.799999998,1.879285714285715,76,14
32609206,4.27,5153460.719999999,12264276.939999998,7110816.219999999,2.4084,81,25
32609243,6.39,3930149.080000001,11749293.039999997,7819143.959999996,2.8542857142857145,77,28
32609285,1.03,5089022.449999998,0,-5089022.449999998,0,76,0
32609331,2.74,2522730.71,1209408.99,-1313321.72,1.97625,68,8
32609357,1.34,6256035.789999998,162122.27000000002,-6093913.519999998,1.1749999999999998,79,2
32609392,8.96,5122552.97,20910832.209999997,15788279.239999998,2.856428571428571,75,28
32609419,1.73,4731320.77,1467992.26,-3263328.51,1.3175,81,4
32609476,12.19,3789403.47,10483603.129999999,6694199.659999998,3.1675862068965523,74,29
32609511,1.33,4101450.92,27614.85,-4073836.07,1.22,73,1
32609572,1.18,3709243.770000001,0,-3709243.770000001,0,75,0
32609599,1.82,4473638.08,11579.65,-4462058.43,1.4,72,1
32609622,1.67,7223962.100000001,277939.91000000003,-6946022.19,1.3419999999999999,83,5
32609652,1.66,2421902.04,1653883.15,-768018.8900000001,1.4433333333333334,79,6
32609683,1.51,7647068.72,806564.2799999999,-6840504.4399999995,1.2825000000000002,82,4
32609712,4.63,7649808.399999998,4418502.56,-3231305.839999998,2.5184210526315787,74,19
32609738,13.1,8388712.809999999,40058713.54,31670000.73,3.3816666666666673,80,30
32609785,10.56,1462511.0899999994,4015894.15,2553383.0600000005,3.511071428571429,77,28
32609850,2.12,2845025.2099999995,924528.4400000001,-1920496.7699999996,1.616,80,5
32609910,1.09,2666840.0300000007,0,-2666840.0300000007,0,78,0
32609944,1.49,734873.54,8577.52,-726296.02,1.05,64,1
32609969,2.7,1604238.23,1425497.08,-178741.1499999999,1.795,70,12
32610001,1.35,2132368.3800000004,55191.58,-2077176.8000000003,1.13,88,1
32610039,1.09,3334987.0100000002,0,-3334987.0100000002,0,82,0
32610069,14.76,3197277.2,9325150.629999999,6127873.429999999,3.700999999999999,82,30
32610093,2.07,3199454.429999999,878933.3999999999,-2320521.029999999,1.3425,92,4
32610156,1.29,1770003.6100000003,0,-1770003.6100000003,0,81,0
32610184,1.97,1573468.9000000001,588455.4300000002,-985013.47,1.62,69,6
32610214,4.6,2849976.2700000005,4075601.870000001,1225625.6000000006,2.184090909090909,78,22
32610249,4.2,3664943.630000001,5038853.3100000005,1373909.6799999997,2.4015789473684213,85,19
32610297,3.49,2607892.7499999995,2369218.1599999997,-238674.58999999985,2.183636363636364,85,11
32610333,1,4365214.22,0,-4365214.22,0,82,0
32610376,3.73,1984365.1500000001,1810861.0,-173504.15000000014,2.576,78,15
32610398,20.72,3768639.180000001,8906383.359999998,5137744.179999996,3.8810000000000002,90,30
32610442,1.17,2455463.4900000007,0,-2455463.4900000007,0,82,0
32610515,1.02,1223285.7100000002,0,-1223285.7100000002,0,70,0
32610544,4.65,2042211.3700000003,2622463.5300000003,580252.1599999999,2.346190476190476,72,21
32610569,1.17,2294114.270000001,0,-2294114.270000001,0,90,0
32610609,7.14,1839979.8599999999,3751160.1900000004,1911180.3300000005,2.9537037037037033,78,27
32610634,2.66,2769176.8600000003,4007337.5799999996,1238160.7199999993,1.9564285714285714,79,14
32610687,9.63,2007456.4700000002,7775794.430000001,5768337.960000001,3.413448275862069,73,29
32610723,1.84,2929841.9799999995,538865.51,-2390976.4699999997,1.1425,83,4
32610776,3.43,2221741.5,4524773.8100000005,2303032.3100000005,2.294375,76,16
32610810,3.61,3180972.6699999995,5135518.660000001,1954545.9900000016,2.115714285714286,81,21
32610852,1.76,2908090.9100000006,118003.88,-2790087.0300000007,1.47,85,1
32610885,4.16,1655465.9600000007,3035630.8000000007,1380164.84,2.529565217391305,78,23
32610916,3.56,2040088.21,2290229.65,250141.43999999994,2.0330000000000004,80,20
32610960,10.31,3883900.2800000007,8864397.299999999,4980497.019999998,3.133666666666666,80,30
32611003,1.01,3586107.3599999994,0,-3586107.3599999994,0,87,0
32611058,1.1,1498101.39,0,-1498101.39,0,72,0
32611088,1.19,1827015.93,0,-1827015.93,0,68,0
32611105,13.44,1724163.6000000003,4427142.699999998,2702979.0999999978,3.621333333333333,70,30
32611135,2.07,3697256.7299999995,3557807.5500000003,-139449.17999999924,1.5625,90,8
32611194,1.36,2174842.8800000004,0,-2174842.8800000004,0,78,0
32611229,1.07,1872649.7200000002,0,-1872649.7200000002,0,77,0
32611260,1.27,2763030.060000001,38694.16,-2724335.900000001,1.17,73,2
32611281,23.8,4344227.25,8581022.750000002,4236795.500000002,3.932333333333333,75,30
32611305,14.33,2480622.4199999995,6437181.739999999,3956559.32,4.155666666666667,82,30
32611386,22.29,2571319.2300000004,7561415.879999999,4990096.6499999985,4.668333333333334,84,30
32611453,1.92,2622979.2800000003,213856.95,-2409122.33,1.55,77,1
32611534,1.62,2808587.18,1399648.09,-1408939.09,1.29,75,1
32611568,4.85,2157673.1,4006819.48,1849146.38,2.5051851851851854,73,27
32611595,2.11,3120340.5299999993,2736386.07,-383954.4599999995,1.65,91,8
32611640,3.79,2529361.42,3843014.920000001,1313653.500000001,2.3954166666666667,86,24
32611675,4.72,3867447.0700000003,5040638.729999999,1173191.6599999983,2.5431999999999997,91,25
32611716,1.23,3304881.44,0,-3304881.44,0,86,0
32611762,7.52,634380.1899999998,1511125.45,876745.2600000001,3.0566666666666666,73,27
32611787,3.39,2640883.430000002,3366979.55,726096.1199999978,2.12,90,15
32611841,1.9,2631098.380000001,1977957.36,-653141.0200000007,1.5059999999999998,85,5
32611879,1.54,1719323.0300000003,12529.79,-1706793.2400000002,1.06,83,1
32611908,18.37,1900207.58,5665138.66,3764931.08,3.2762068965517237,75,29
32611936,1.78,3213980.6299999994,526068.26,-2687912.369999999,1.3257142857142856,80,7
32612012,1.05,4319220.68,0,-4319220.68,0,83,0
32612045,1,2499746.55,0,-2499746.55,0,83,0
32612072,2.65,1510352.5500000003,646786.4500000001,-863566.1000000002,1.7144444444444444,84,9
32612091,1.02,3645493.33,0,-3645493.33,0,92,0
32612130,1,4123885.8300000015,0,-4123885.8300000015,0,84,0
32612147,4.11,2087870.5299999996,4470377.709999999,2382507.1799999997,2.584736842105263,81,19
32612167,1.01,3342006.7199999993,0,-3342006.7199999993,0,86,0
32612211,1.8,1867714.76,719490.91,-1148223.85,1.24,81,5
32612239,1.27,5703082.95,17309.8,-5685773.15,1.21,87,1
32612268,1.44,1587626.2199999995,0,-1587626.2199999995,0,81,0
32612294,2.13,1721446.1799999997,120845.88,-1600600.2999999998,1.3924999999999998,77,4
32612323,1.94,5038728.070000001,4782898.57,-255829.50000000093,1.5816666666666668,77,6
32612357,2.36,3362799.16,3569415.75,206616.58999999985,1.825,79,10
32612392,5.3,2289944.29,3519794.8500000006,1229850.5600000005,2.672916666666666,88,24
32612431,1,2554520.91,0,-2554520.91,0,86,0
32612477,3.26,1716902.8100000005,1744012.0000000002,27109.18999999971,2.092,81,15
32612499,1.01,1426653.7600000002,0,-1426653.7600000002,0,85,0
32612536,1.04,1480177.64,0,-1480177.64,0,80,0
32612560,3.2,2016704.0100000002,2996037.6499999994,979333.6399999992,2.2672222222222222,71,18
32612587,3.14,2224154.5299999993,2289230.65,65076.12000000058,2.0479999999999996,79,20
32612622,13.33,2972693.710000001,7512122.920000001,4539429.21,2.8113793103448277,81,29
32612659,8.66,1073264.63,3811134.7100000004,2737870.0800000005,3.868,78,30
32612723,1,2018603.96,0,-2018603.96,0,79,0
32612780,1.01,1309292.39,0,-1309292.39,0,74,0
32612798,1.04,1088397.6099999999,0,-1088397.6099999999,0,71,0
32612825,4.22,1171571.3800000001,1820062.3900000001,648491.01,2.7645454545454546,69,22
32612848,1.07,3588641.700000001,0,-3588641.700000001,0,85,0
32612893,1.01,2133863.5900000003,0,-2133863.5900000003,0,76,0
32612923,2.91,1324270.8299999998,441290.12999999995,-882980.7,2.0844444444444443,80,9
32612945,2.15,2942662.7400000007,2282706.8,-659955.9400000009,1.6849999999999998,83,4
32612985,2.2,3500248.6600000006,2269775.6000000006,-1230473.06,1.5212500000000002,83,8
32613013,1.15,2416161.9699999997,0,-2416161.9699999997,0,85,0
32613046,2.34,1673624.6800000006,1310491.6,-363133.08000000054,1.8399999999999999,70,10
32613071,4.49,3277658.9899999998,6493235.58,3215576.5900000003,2.4772727272727275,80,22
32613112,5.01,2877374.619999999,4701347.52,1823972.9000000004,2.6460869565217386,81,23
32613149,1.41,2248889.4100000015,0,-2248889.4100000015,0,86,0
32613199,2.56,2463844.8700000006,1680107.54,-783737.3300000005,1.8480000000000003,77,10
32613223,1.1,3217612.0,0,-3217612.0,0,87,0
32613259,1.58,1661105.710000001,391777.06,-1269328.6500000008,1.31,81,2
32613289,11.13,2965113.5600000005,6826349.969999999,3861236.4099999983,2.993103448275862,77,29
32613318,1.5,2835699.2399999998,188981.71,-2646717.53,1.234,84,5
32613372,1.39,1216851.2800000005,57183.04,-1159668.2400000005,1.17,80,1
32613397,9.34,2935683.45,4895516.14,1959832.6899999995,2.6149999999999998,85,28
32613422,1.41,3810158.8299999996,76637.41,-3733521.4199999995,1.15,79,2
32613475,2.82,1055430.24,1103919.95,48489.70999999996,2.0146153846153845,68,13
32613505,1.76,2200700.379999999,199547.24999999997,-2001153.129999999,1.335,79,4
32613539,3.79,2310373.0500000003,3655481.210000001,1345108.1600000006,2.183,75,20
32613573,1.93,4925207.51,4478444.390000001,-446763.1199999992,1.4220000000000002,83,5
32613611,1.03,1429568.1599999997,0,-1429568.1599999997,0,87,0
32613650,5.6,1300881.1400000001,2855195.8400000003,1554314.7000000002,2.9325000000000006,73,24
32613674,1.15,3419658.3000000003,0,-3419658.3000000003,0,86,0
32613727,1.08,1667183.0800000003,0,-1667183.0800000003,0,81,0
32613753,1.96,2727699.7600000002,76096.72,-2651603.04,1.5,79,2
32613778,9.3,2283489.3400000003,4873491.83,2590002.4899999998,2.9334482758620686,86,29
32613812,4.55,2706135.349999999,4643852.470000001,1937717.1200000015,2.3956521739130436,84,23
32613868,1.43,3216334.0299999993,614169.78,-2602164.249999999,1.33,78,2
32613912,1.58,1792165.9700000002,699309.8099999999,-1092856.1600000001,1.23,74,2
32613944,1,1475732.7199999997,0,-1475732.7199999997,0,76,0
32613973,1.13,1632362.64,0,-1632362.64,0,80,0
32613994,2.17,1806713.7199999993,167124.75,-1639588.9699999993,1.52,72,2
32614021,2.48,2207955.8000000003,1426332.77,-781623.0300000003,1.8924999999999998,80,12
32614050,1.32,2439054.08,33782.57,-2405271.5100000002,1.0550000000000002,89,2
32614086,1.43,1869264.03,18832.07,-1850431.96,1.25,73,1
32614115,2.73,2725470.28,1076023.71,-1649446.5699999998,1.9192307692307695,62,13
32614137,1.32,2514795.47,591493.32,-1923302.1500000004,1.07,72,1
32614173,1.53,2137460.95,56161.009999999995,-2081299.9400000002,1.33,70,2
32614201,1.06,1783683.0400000003,0,-1783683.0400000003,0,67,0
32614227,1.45,1345442.8300000003,81542.04,-1263900.7900000003,1.33,64,1
32614259,1.12,1975501.6000000003,0,-1975501.6000000003,0,63,0
32614287,28.97,1020203.54,3659424.7600000002,2639221.22,4.850666666666665,58,30
32614307,21.84,1946621.9299999995,6014723.55,4068101.62,3.9417241379310344,72,29
32614393,1.27,1829854.8199999996,0,-1829854.8199999996,0,73,0
32614466,2.02,1239603.1700000004,134644.23,-1104958.9400000004,1.566,61,5
32614495,1.32,1677386.0600000005,0,-1677386.0600000005,0,75,0
32614533,4.38,1261910.5900000003,2750969.420000001,1489058.8300000005,2.4804166666666663,63,24
32614560,2.71,2074199.8499999999,2951751.5300000003,877551.6800000004,1.917777777777778,76,18
32614599,2.64,2321088.5800000005,541608.7100000001,-1779479.8700000006,1.8790909090909091,78,11
32614636,1.01,2401218.03,0,-2401218.03,0,77,0
32614673,2.32,1574232.2100000002,1044333.47,-529898.7400000002,1.705,70,8
32614693,12.97,2010450.5300000005,5741771.25,3731320.7199999997,3.413,74,30
32614726,1.14,1637166.15,0,-1637166.15,0,77,0
32614799,1.7,1587930.8900000004,368091.83,-1219839.0600000003,1.304285714285714,62,7
32614824,1.05,3805802.6500000004,31374.27,-3774428.3800000004,1.01,73,1
32614855,3.73,2515327.7599999993,6118689.050000001,3603361.2900000014,2.5176190476190476,65,21
32614884,31.08,3886116.61,8758813.250000002,4872696.640000002,2.900333333333333,75,30
32614926,1.7,2927027.0,1007665.2999999999,-1919361.7000000002,1.3699999999999999,78,3
32615011,19.37,3118980.6299999994,7788495.159999998,4669514.529999999,2.946333333333334,67,30
32615043,7.16,2044032.3200000003,5509685.819999999,3465653.499999999,3.1933333333333334,78,27
32615118,1.95,2286863.68,244301.41,-2042562.2700000003,1.4433333333333334,77,3
32615167,5.38,1659142.2699999996,3329563.3200000003,1670421.0500000007,2.5829166666666663,63,24
32615195,8.47,2317495.3200000003,5207194.82,2889699.5,3.012857142857143,79,28
32615243,1.33,3021946.7099999995,229404.5,-2792542.2099999995,1.1433333333333333,74,3
32615305,1.07,1730433.4700000002,0,-1730433.4700000002,0,76,0
32615333,3.66,1254658.8400000003,2084921.32,830262.4799999997,2.336315789473684,68,19
32615354,3.59,4837652.76,8676238.03,3838585.2699999996,2.3186363636363634,90,22
32615395,27.67,3577314.6599999983,9004084.64,5426769.980000002,3.7520000000000002,73,30
32615438,1.47,2041429.5400000007,112115.19999999998,-1929314.3400000008,1.0899999999999999,79,4
32615520,1.95,2902912.41,254499.66,-2648412.75,1.46,79,6
32615549,2.99,3242018.9699999997,3205204.4999999995,-36814.470000000205,1.7255555555555555,89,18
32615577,2.38,4265063.32,1171941.6700000002,-3093121.6500000004,1.705,97,10
32615619,18.33,4123364.730000001,11262123.44,7138758.709999999,3.7183333333333337,88,30
32615655,1.33,2588067.1399999997,0,-2588067.1399999997,0,83,0
32615725,22.52,2765730.02,9549526.73,6783796.710000001,3.930000000000001,79,30
32615754,1,2791500.310000001,0,-2791500.310000001,0,80,0
32615830,1.43,1936052.4900000005,22271.38,-1913781.1100000006,1.11,80,1
32615852,2.22,3017695.07,747709.82,-2269985.25,1.451111111111111,88,9
32615879,6.05,3504206.5000000005,6089996.980000001,2585790.480000001,2.4508,91,25
32615910,1.68,3487734.0499999993,39545.47,-3448188.579999999,1.19,91,2
32615957,1,4048373.4,0,-4048373.4,0,86,0
32615987,5.55,3180694.7099999995,5509436.88,2328742.1700000004,2.781304347826087,93,23
32616010,1.39,3282712.14,43645.869999999995,-3239066.27,1.0899999999999999,93,2
32616056,1,2961338.62,0,-2961338.62,0,86,0
32616089,1.93,3289075.4400000004,727384.29,-2561691.1500000004,1.3725,93,4
32616107,2.65,3155336.6700000004,1596469.08,-1558867.5900000003,1.7535714285714286,96,14
32616139,23.73,3203840.4300000006,13188054.220000003,9984213.790000003,4.063666666666667,89,30
32616179,6.44,3399554.339999999,9437150.899999999,6037596.56,2.66125,81,24
32616258,1.14,4407267.31,38335.85,-4368931.46,1.0,81,1
32616309,3.37,1792980.5799999998,1254235.52,-538745.0599999998,2.0394117647058825,70,17
32616340,1.21,2457627.71,26896.23,-2430731.48,1.08,86,1
32616382,1.07,2210006.69,0,-2210006.69,0,88,0
32616410,1.12,2058282.2300000007,0,-2058282.2300000007,0,89,0
32616432,1.04,2682128.3600000003,0,-2682128.3600000003,0,82,0
32616459,2.76,2186924.66,2150177.6999999997,-36746.96000000043,2.247,79,10
32616483,2.13,3195982.989999999,776259.86,-2419723.129999999,1.5728571428571427,95,7
32616518,3.09,3179836.799999999,4073694.78,893857.9800000009,2.067142857142857,100,14
32616547,2.18,2573642.720000001,686180.6599999999,-1887462.0600000012,1.7233333333333334,89,3
32616593,1.08,3094657.1700000004,0,-3094657.1700000004,0,90,0
32616627,1,2307253.3700000006,0,-2307253.3700000006,0,81,0
32616647,3.11,2175679.8499999996,3536967.9099999997,1361288.06,2.2046666666666668,80,15
32616673,3.45,3716816.0000000005,4622019.1,905203.0999999992,2.152,83,15
32616712,2.17,3180668.1,238365.34,-2942302.7600000002,1.69,80,2
32616751,1.99,3768068.420000001,86119.56,-3681948.860000001,1.6400000000000001,83,4
32616786,1.29,3788860.3000000003,20958.95,-3767901.35,1.14,87,1
32616821,5.23,1384252.8499999999,3104956.7600000007,1720703.9100000008,2.5966666666666667,82,24
32616848,1.81,1683892.0299999996,402381.64999999997,-1281510.3799999997,1.435,82,2
32616899,2.38,1190408.4499999997,1339329.0100000002,148920.56000000052,1.9660000000000002,73,15
32616926,1.41,1678274.7000000004,0,-1678274.7000000004,0,85,0
32616967,1.56,1481665.95,259796.56,-1221869.39,1.1800000000000002,80,4
32616994,2.54,1594017.4600000004,1322849.0800000003,-271168.3800000001,1.8042857142857138,79,14
32617025,12.84,2405465.1800000006,7590284.67,5184819.489999999,3.452758620689655,82,29
32617065,1.02,3424091.2099999995,0,-3424091.2099999995,0,83,0
32617127,1.17,1905798.2400000007,0,-1905798.2400000007,0,73,0
32617147,1.2,1545420.1700000004,0,-1545420.1700000004,0,66,0
32617171,4.25,3332538.04,6695930.0200000005,3363391.9800000004,2.4395454545454545,69,22
32617197,4.81,2589329.690000001,5838136.69,3248806.9999999995,2.4529629629629626,80,27
32617243,3.45,2862353.7899999996,3327809.5399999996,465455.75,2.081875,83,16
32617290,7.01,2317923.1199999996,5017144.819999999,2699221.6999999997,2.9674074074074075,75,27
32617327,2.32,2921877.620000001,3769624.68,847747.0599999991,1.813,88,10
32617380,1,2076916.5800000003,0,-2076916.5800000003,0,81,0
32617412,2.54,2557205.2399999993,838048.13,-1719157.1099999994,1.8399999999999999,75,12
32617436,11.45,4192708.9599999986,8358692.67,4165983.7100000014,3.2716666666666665,85,30
32617472,3.02,4287263.81,5497782.59,1210518.7800000003,1.8306666666666667,83,15
32617534,1.47,2678285.13,16322.64,-2661962.4899999998,1.3,76,1
32617574,1.63,4786200.67,3317902.16,-1468298.5099999998,1.3533333333333333,78,3
32617606,1.1,3534554.91,0,-3534554.91,0,81,0
32617633,4.36,1175692.6100000006,2108065.1199999996,932372.5099999991,2.569473684210526,74,19
32617656,1.8,1937077.2100000007,107988.23999999999,-1829088.9700000007,1.355,88,2
32617699,22.2,2502539.0799999987,5003568.97,2501029.890000001,2.7469999999999994,85,30
32617732,1.44,3638012.9700000016,1066802.79,-2571210.1800000016,1.1633333333333333,93,3
32617814,2.42,2680011.3600000003,1244721.1899999997,-1435290.1700000006,1.7881818181818183,76,11
32617843,4.44,5407588.100000001,10921988.010000002,5514399.910000001,2.24875,79,24
32617870,7.87,1671715.94,3763988.33,2092272.3900000001,3.007333333333334,81,30
32617917,2.54,4388276.539999998,5123842.5200000005,735565.9800000023,1.8766666666666667,89,9
32617971,1.22,3988222.430000001,0,-3988222.430000001,0,79,0
32618006,1.33,2215070.88,0,-2215070.88,0,72,0
32618037,1.21,2448907.2800000007,47923.69,-2400983.590000001,1.02,78,1
32618065,1.17,2585655.7100000004,0,-2585655.7100000004,0,82,0
32618090,1.05,1581198.78,0,-1581198.78,0,83,0
32618114,3.56,1259630.6599999997,1124847.05,-134783.60999999964,2.0450000000000004,78,14
32618139,1.31,2032624.0700000003,549837.0,-1482787.0700000003,1.2,95,1
32618173,4.87,2257330.690000001,3872246.4400000004,1614915.7499999995,2.502083333333333,85,24
32618200,9.94,3367165.5100000007,6506494.429999999,3139328.919999998,3.2059259259259267,93,27
32618237,2.79,2991115.9000000004,377819.96,-2613295.9400000004,1.8783333333333332,81,12
32618296,1.75,1808699.7700000005,83722.84999999999,-1724976.9200000004,1.3424999999999998,69,4
32618327,1.13,832145.3700000002,0,-832145.3700000002,0,73,0
32618358,3.11,1010513.8199999997,1269218.4100000001,258704.59000000043,2.078,74,15
32618388,20.52,901386.6900000001,1781147.3999999997,879760.7099999996,3.1146666666666665,84,30
32618427,1.87,1810049.5600000005,45089.59,-1764959.9700000004,1.375,80,2
32618506,3.53,1380344.7500000005,1616981.3900000001,236636.63999999966,1.9084615384615384,75,13
32618536,4.42,3157915.6399999983,5192161.919999999,2034246.2800000007,2.5271428571428567,90,21
32618578,2.87,3061796.04,4183926.03,1122129.9899999998,1.9258333333333335,82,12
32618619,1.14,1496567.5099999998,10720.61,-1485846.8999999997,1.05,81,1
32618653,1.25,1167366.06,376980.39,-790385.67,1.0899999999999999,68,2
32618677,1.03,1248734.84,365034.57,-883700.27,1.01,72,1
32618705,3.97,969578.33,1038815.6200000001,69237.29000000015,2.495714285714286,71,21
32618725,6.71,3040722.7700000005,5628710.830000001,2587988.0600000005,2.9167857142857136,88,28
32618770,3.9,2889034.3399999975,4599163.76,1710129.4200000023,2.455294117647059,88,17
32618823,1.89,2831434.55,54017.25,-2777417.3,1.2966666666666666,82,3
32618861,2.72,4029008.37,4854529.459999999,825521.0899999989,1.663333333333333,80,12
32618889,1.05,3076010.489999999,0,-3076010.489999999,0,88,0
32618924,6.56,733743.3500000002,1648380.08,914636.7299999999,3.302307692307693,78,26
32618946,5.11,1889241.9099999995,3097900.400000001,1208658.4900000014,2.6377272727272727,89,22
32618998,1.82,3005655.9899999998,118247.0,-2887408.9899999998,1.475,86,4
32619047,4.75,2998404.499999999,6444911.53,3446507.030000001,2.535217391304348,81,23
32619080,1.04,4134131.249999998,0,-4134131.249999998,0,91,0
32619127,8.8,1802705.0700000005,4734748.219999999,2932043.1499999985,3.4196153846153843,85,26
32619155,2.17,3744952.4499999974,4713485.949999999,968533.5000000019,1.3514285714285716,87,7
32619206,1.07,2356420.92,0,-2356420.92,0,87,0
32619239,3.3,952241.4700000002,892126.7399999999,-60114.73000000033,2.04,77,18
32619264,1.29,3787794.7399999998,39236.32,-3748558.42,1.2,91,1
32619305,24.67,2185482.93,5885895.779999999,3700412.849999999,3.501666666666667,91,30
32619328,4.15,3611029.240000001,6363166.319999999,2752137.079999998,2.3404545454545453,96,22
32619403,1.48,4193072.499999998,13857.15,-4179215.349999998,1.36,81,1
32619449,4.83,3232656.859999999,7099742.219999999,3867085.36,2.805,81,26
32619476,1.02,6182209.579999998,0,-6182209.579999998,0,94,0
32619522,1.4,2960460.7399999984,0,-2960460.7399999984,0,92,0
32619546,1.6,4110370.92,2944733.5100000002,-1165637.4099999997,1.35,94,2
32619571,1.38,11175124.709999999,28026.65,-11147098.059999999,1.24,89,1
32619601,2.53,5105682.89,3928685.1999999997,-1176997.69,1.7344444444444447,85,9
32619630,2.05,5821328.519999999,7051547.260000001,1230218.740000002,1.60875,90,8
32619664,2.65,5352626.5200000005,4847906.71,-504719.8100000005,1.6325,93,8
32619696,1.08,5673652.13,0,-5673652.13,0,90,0
32619734,2.17,3062189.0899999994,312172.37,-2750016.7199999993,1.6275,86,4
32619761,7.31,8053357.349999998,15839918.519999998,7786561.17,2.6466666666666665,91,27
32619797,1.36,6455187.2700000005,230202.03,-6224985.24,1.22,98,1
32619850,1.49,5485111.05,14933.15,-5470177.899999999,1.08,93,1
32619877,6.21,7053228.529999999,14779345.2,7726116.67,3.057931034482759,86,29
32619901,9.95,4679361.93,11261499.040000003,6582137.110000003,2.9599999999999995,95,30
32619950,8.9,4486381.219999998,10309942.590000004,5823561.370000006,2.9235714285714285,92,28
32620006,1.96,5104970.31,6277693.27,1172722.96,1.3671428571428572,83,7
32620063,1.86,4324985.27,328647.57,-3996337.6999999997,1.3033333333333332,82,3
32620099,15.59,2689178.84,9757114.129999999,7067935.289999999,3.899666666666666,81,30
32620134,1,4699721.06,0,-4699721.06,0,98,0
32620199,6.39,4491927.5,14957135.86,10465208.36,3.107777777777778,89,27
32620220,2.73,4194894.250000001,4155811.45,-39082.800000000745,1.8514285714285712,94,14
32620273,23.34,5660925.439999999,12490380.629999999,6829455.19,3.6763333333333335,88,30
32620314,2.56,5262755.399999999,4082967.38,-1179788.0199999996,1.80375,86,8
32620387,1.19,3826154.080000001,0,-3826154.080000001,0,93,0
32620423,2.48,1311263.9699999997,429420.43999999994,-881843.5299999998,1.652,91,10
32620445,1.45,4174083.3400000003,162494.26,-4011589.08,1.0799999999999998,93,3
32620480,4.17,2402648.4200000013,3244305.31,841656.8899999987,2.5669565217391304,91,23
32620504,1.04,1766479.7099999995,0,-1766479.7099999995,0,95,0
32620546,1.18,1624295.4000000004,0,-1624295.4000000004,0,98,0
32620572,1.51,1713907.7400000002,575466.13,-1138441.6100000003,1.28,91,1
32620600,1.08,1602641.06,0,-1602641.06,0,95,0
32620628,1.5,2209146.2600000002,147575.73,-2061570.5300000003,1.1966666666666665,82,3
32620652,3.26,3255734.0900000012,2728410.1300000004,-527323.9600000009,2.1130769230769233,90,13
32620683,4.61,4786919.139999999,7739047.949999998,2952128.8099999996,2.3399999999999994,104,26
32620720,1.51,4250454.140000002,0,-4250454.140000002,0,95,0
32620758,2.82,3852834.8400000012,4803065.180000001,950230.3399999994,2.133,91,10
32620786,1.71,2226462.2500000005,1148830.8,-1077631.4500000004,1.488,91,5
32620823,1.19,1502426.5,0,-1502426.5,0,92,0
32620856,4.41,2160492.9699999997,3947646.0200000005,1787153.0500000007,2.5352631578947364,85,19
32620877,1.36,3583355.7299999995,0,-3583355.7299999995,0,97,0
32620920,1.01,5210785.540000001,0,-5210785.540000001,0,88,0
32620940,2.2,2490027.94,175558.68,-2314469.26,1.6466666666666665,95,3
32620966,1.32,2741761.7600000007,0,-2741761.7600000007,0,93,0
32620996,1.54,2541931.73,211932.42,-2329999.31,1.26,88,1
32621029,9.81,3891187.330000001,9210865.82,5319678.489999999,3.560689655172414,78,29
32621059,1.14,6137691.780000002,20660.02,-6117031.760000003,1.03,82,1
32621116,1.36,3361909.62,0,-3361909.62,0,83,0
32621142,4.87,1980834.9100000006,2627463.65,646628.7399999993,2.7086956521739127,78,23
32621174,2.9,5864673.3100000005,10293227.979999999,4428554.669999998,2.1100000000000003,87,18
32621221,1.57,1786446.4299999995,0,-1786446.4299999995,0,82,0
32621250,1.32,1620437.1999999997,0,-1620437.1999999997,0,81,0
32621280,5.05,2395939.7500000005,6116224.430000001,3720284.68,2.8345833333333332,76,24
32621310,2,5132099.300000002,4354164.17,-777935.1300000018,1.5475,87,8
32621361,3.36,3677125.4999999995,1658114.3900000004,-2019011.1099999992,2.1843749999999997,83,16
32621397,3.1,4473828.150000003,5123848.28,650020.1299999971,2.118571428571429,89,21
32621431,1.24,1774805.0800000008,0,-1774805.0800000008,0,90,0
32621476,1.19,775076.03,9547.47,-765528.56,1.05,73,1
32621502,8.18,796737.6199999999,1555704.7899999998,758967.1699999999,2.9648148148148152,71,27
32621531,2.95,3108269.15,554821.6900000001,-2553447.46,2.1799999999999997,92,12
