timestamp,round_id,crash_point
1747099695.3808463,32601091,1.32
1747099725.1930444,32601131,10.31
1747099741.8760946,32601158,1.95
1747099762.0783753,32601216,3.34
1747099775.8015864,32601252,1.24
1747099804.297481,32601287,9.07
1747099820.148437,32601316,1.71
1747099840.3083572,32601369,3.31
1747099860.6678593,32601400,3.4
1747099874.9386604,32601436,1.35
1747099904.2330108,32601478,9.79
1747099917.289022,32601508,1.16
1747099930.4287,32601569,1.17
1747099948.7589648,32601593,2.52
1747099966.272769,32601623,2.22
1747099989.8563714,32601661,4.74
1747100009.5475013,32601692,3.1
1747100025.7279725,32601738,1.8
1747100041.1255393,32601777,1.59
1747100066.0378642,32601807,6.16
1747100084.0014515,32601836,2.38
1747100100.980406,32601890,2.02
1747100123.3384616,32601922,4.49
1747100140.713968,32601952,2.17
1747100159.8653922,32601994,2.85
1747100180.6064405,32602028,3.61
1747100192.2234743,32602063,1.03
1747100204.435494,32602107,1.07
1747100218.4948835,32602130,1.31
1747100240.243681,32602154,4.14
1747100253.9323435,32602179,1.25
1747100281.3994184,32602216,8.16
1747100293.8238866,32602244,1.09
1747100314.8473856,32602299,3.54
1747100331.7919044,32602318,2.03
1747100343.752416,32602361,1.05
1747100359.9084313,32602392,1.79
1747100377.1422193,32602415,2.06
1747100405.050516,32602448,8.56
1747100428.7760208,32602483,5.36
1747100440.202408,32602537,1.02
1747100452.4127758,32602584,1.07
1747100468.4632564,32602603,1.76
1747100501.0583262,32602627,13.15
1747100514.4188032,32602660,1.2
1747100527.4116797,32602717,1.15
1747100540.0389428,32602748,1.11
1747100552.2617815,32602776,1.07
1747100575.696559,32602797,5.15
1747100598.1184995,32602824,4.54
1747100617.3799114,32602865,2.91
1747100629.0033007,32602910,1.03
1747100650.1412897,32602948,3.8
1747100663.8841047,32602972,1.26
1747100679.3215604,32603008,1.6
1747100708.1853786,32603040,9.4
1747100727.7027016,32603072,3
1747100756.0980697,32603129,9.02
1747100771.0511038,32603166,1.49
1747100785.1942894,32603220,1.33
1747100804.0498621,32603248,2.73
1747100817.9248512,32603274,1.28
1747100834.0227158,32603310,1.77
1747100853.4996486,32603337,3
1747100870.455603,32603366,2.03
1747100901.8776515,32603407,11.9
1747100917.3973436,32603440,1.62
1747100934.132343,32603505,1.96
1747100952.1038651,32603534,2.38
1747100974.426906,32603560,4.48
1747100984.9624894,32603602,1
1747101005.1479614,32603647,3.33
1747101021.3694549,32603664,1.81
1747101039.543514,32603700,2.46
1747101050.0742786,32603736,1
1747101063.4445834,32603775,1.2
1747101079.0904925,32603795,1.65
1747101101.7176664,32603823,4.66
1747101116.76552,32603857,1.51
1747101132.4377937,32603899,1.66
1747101142.964711,32603927,1
1747101172.6672056,32603958,10.18
1747101190.159515,32603976,2.16
1747101208.474323,32604039,2.52
1747101223.9971979,32604077,1.62
1747101234.5839846,32604108,1
1747101249.5351562,32604141,1.49
1747101262.4320323,32604160,1.14
1747101280.8241723,32604191,2.54
1747101293.3691878,32604215,1.1
1747101303.9066517,32604253,1
1747101318.274286,32604275,1.37
1747101334.7137215,32604296,1.87
1747101349.567727,32604324,1.47
1747101361.6602626,32604357,1.06
1747101378.9334419,32604388,2.14
1747101394.944355,32604413,1.75
1747101422.5945077,32604443,8.32
1747101442.6512434,32604474,3.27
1747101456.6955135,32604528,1.31
1747101467.228567,32604565,1
1747101480.8134842,32604594,1.23
1747101491.3448937,32604611,1
1747101504.7768836,32604635,1.2
1747101522.3521001,32604657,2.24
1747101553.3440115,32604683,11.49
1747101567.3935852,32604718,1.31
1747101580.120687,32604782,1.12
1747101598.6709466,32604807,2.61
1747101611.4905295,32604836,1.13
1747101623.806701,32604874,1.08
1747101647.28208,32604899,5.19
1747101668.6341875,32604925,3.93
1747101689.1260324,32604972,3.48
1747101702.191973,32605013,1.16
1747101717.7744908,32605057,1.64
1747101733.2837884,32605081,1.62
1747101750.5972795,32605107,2.15
1747101766.3075337,32605135,1.67
1747101793.9835443,32605170,8.36
1747101806.5014694,32605201,1.1
1747101826.1707392,32605255,3.09
1747101842.7756386,32605278,1.92
1747101859.9559882,32605317,2.11
1747101887.7946463,32605349,8.5
1747101899.5956755,32605381,1.04
1747101917.730602,32605431,2.44
1747101932.903644,32605457,1.54
1747101957.2734942,32605490,5.79
1747101977.1768403,32605518,3.2
1747101996.5271385,32605569,2.94
1747102013.218667,32605609,1.95
1747102043.201021,32605645,10.45
1747102063.156552,32605678,3.22
1747102107.384731,32605742,29.4
1747102121.814591,32605777,1.38
1747102137.3944993,32605858,1.64
1747102153.53209,32605889,1.79
1747102172.1923258,32605922,2.65
1747102195.0307965,32605954,4.79
1747102208.5240963,32605990,1.22
1747102240.8525481,32606032,12.87
1747102256.17676,32606059,1.57
1747102280.385457,32606122,5.67
1747102291.7978837,32606149,1.02
1747102337.1605017,32606199,31.31
1747102353.5258386,32606226,1.85
1747102387.0984843,32606306,14.26
1747102406.2227094,32606335,2.84
1747102437.4435754,32606394,11.7
1747102473.027227,32606428,16.7
1747102489.1794105,32606492,1.79
1747102501.8286607,32606563,1.11
1747102529.9723723,32606596,8.75
1747102541.1398368,32606618,1.01
1747102554.6446698,32606669,1.22
1747102594.6078196,32606693,22.64
1747102633.6431892,32606721,21.31
1747102652.2192273,32606794,2.62
1747102681.0414793,32606869,9.36
1747102698.41865,32606909,2.17
1747102720.7727253,32606957,4.48
1747102736.3199298,32606990,1.63
1747102747.522645,32607038,1.01
1747102762.2695312,32607064,1.44
1747102773.4915805,32607088,1.01
1747102806.9383786,32607120,14.08
1747102824.1297648,32607138,2.11
1747102840.0389404,32607207,1.72
1747102857.7015285,32607242,2.23
1747102873.73742,32607272,1.79
1747102884.2833998,32607297,1
1747102900.6145225,32607328,1.83
1747102922.8434205,32607349,4.42
1747102937.9743252,32607377,1.53
1747102953.6209602,32607419,1.65
1747102988.0698643,32607447,15.28
1747103005.7467415,32607475,2.28
1747103022.8160114,32607537,2.07
1747103039.8418436,32607573,2.06
1747103054.4745665,32607600,1.42
1747103070.2352471,32607629,1.68
1747103082.7779582,32607659,1.1
1747103094.4095016,32607687,1.03
1747103106.0486968,32607715,1.03
1747103119.1246111,32607741,1.16
1747103144.3031929,32607759,6.07
1747103160.199233,32607785,1.72
1747103193.8584218,32607842,14.35
1747103215.3358715,32607874,4
1747103233.3571696,32607942,2.4
1747103253.279421,32607989,3.21
1747103271.8748286,32608020,2.63
1747103284.9726584,32608055,1.16
1747103301.2559094,32608089,1.82
1747103314.4024322,32608117,1.17
1747103340.2407513,32608152,6.85
1747103352.6633656,32608179,1.09
1747103367.131724,32608227,1.38
1747103393.4667356,32608255,7.25
1747103412.474202,32608283,2.8
1747103441.3308086,32608332,9.39
1747103453.754692,32608373,1.09
1747103467.598864,32608436,1.27
1747103481.5958614,32608460,1.3
1747103511.9781053,32608490,10.86
1747103525.474652,32608517,1.22
1747103549.5954733,32608575,5.61
1747103571.5846002,32608606,4.28
1747103588.7159607,32608652,2.09
1747103603.448702,32608692,1.44
1747103618.8800094,32608723,1.6
1747103644.4492366,32608751,6.66
1747103664.8636994,32608782,3.44
1747103675.3896835,32608835,1
1747103690.1717618,32608876,1.45
1747103701.599639,32608898,1.02
1747103717.4384375,32608929,1.7
1747103741.8866751,32608950,5.84
1747103758.4826722,32608980,1.92
1747103775.347425,32609025,2
1747103799.8875616,32609066,5.9
1747103814.9694622,32609097,1.52
1747103831.6083722,32609146,1.93
1747103851.101037,32609178,3.01
1747103873.0801773,32609206,4.27
1747103898.2856421,32609243,6.39
1747103909.9120457,32609285,1.03
1747103928.8013859,32609331,2.74
1747103943.0301046,32609357,1.34
1747103971.404808,32609392,8.96
1747103987.336748,32609419,1.73
1747104019.0426514,32609476,12.19
1747104033.1990588,32609511,1.33
1747104046.4270706,32609572,1.18
1747104062.7005243,32609599,1.82
1747104078.4208264,32609622,1.67
1747104094.1720195,32609652,1.66
1747104109.2247643,32609683,1.51
1747104131.813985,32609712,4.63
1747104164.341696,32609738,13.1
1747104194.4179902,32609785,10.56
1747104211.6582322,32609850,2.12
1747104224.0964563,32609910,1.09
1747104239.1032155,32609944,1.49
1747104257.9528224,32609969,2.7
1747104272.148193,32610001,1.35
1747104284.5989487,32610039,1.09
1747104318.599064,32610069,14.76
1747104335.6638656,32610093,2.07
1747104349.6154869,32610156,1.29
1747104366.3989415,32610184,1.97
1747104388.9279516,32610214,4.6
1747104410.7719085,32610249,4.2
1747104431.2811048,32610297,3.49
1747104441.8117933,32610333,1
1747104462.8041756,32610376,3.73
1747104501.420727,32610398,20.72
1747104514.5566003,32610442,1.17
1747104526.0027347,32610515,1.02
1747104548.6356142,32610544,4.65
1747104561.7717493,32610569,1.17
1747104587.994982,32610609,7.14
1747104606.6973977,32610634,2.66
1747104635.8094826,32610687,9.63
1747104652.1324162,32610723,1.84
1747104672.5185118,32610776,3.43
1747104693.3165226,32610810,3.61
1747104709.379572,32610852,1.76
1747104731.1595047,32610885,4.16
1747104751.870438,32610916,3.56
1747104781.6892855,32610960,10.31
1747104792.852979,32611003,1.01
1747104805.3933783,32611058,1.1
1747104818.6835897,32611088,1.19
1747104851.5302517,32611105,13.44
1747104868.6018562,32611135,2.07
1747104882.9384515,32611194,1.36
1747104895.1535602,32611229,1.07
1747104909.0047624,32611260,1.27
1747104949.7367742,32611281,23.8
1747104983.3519385,32611305,14.33
1747105023.0666025,32611386,22.29
1747105039.6813726,32611453,1.92
1747105055.1943238,32611534,1.62
1747105078.1275682,32611568,4.85
1747105095.3164246,32611595,2.11
1747105116.4387236,32611640,3.79
1747105139.17303,32611675,4.72
1747105152.7470303,32611716,1.23
1747105179.442204,32611762,7.52
1747105199.749781,32611787,3.39
1747105216.2964554,32611841,1.9
1747105231.4965858,32611879,1.54
1747105268.3972573,32611908,18.37
1747105284.5402958,32611936,1.78
1747105296.5064683,32612012,1.05
1747105307.0444734,32612045,1
1747105325.710238,32612072,2.65
1747105337.1523101,32612091,1.02
1747105347.9469721,32612130,1
1747105369.3794708,32612147,4.11
1747105380.5407991,32612167,1.01
1747105396.948556,32612211,1.8
1747105410.770575,32612239,1.27
1747105425.5107632,32612268,1.44
1747105442.7798965,32612294,2.13
1747105459.4578211,32612323,1.94
1747105477.3845608,32612357,2.36
1747105501.047363,32612392,5.3
1747105511.5688088,32612431,1
1747105531.6242008,32612477,3.26
1747105542.7870638,32612499,1.01
1747105554.5876236,32612536,1.04
1747105574.5026042,32612560,3.2
1747105594.288782,32612587,3.14
1747105627.0458736,32612622,13.33
1747105655.070338,32612659,8.66
1747105665.5910885,32612723,1
1747105676.7784832,32612780,1.01
1747105688.5918913,32612798,1.04
1747105710.4745436,32612825,4.22
1747105722.6898046,32612848,1.07
1747105733.868912,32612893,1.01
1747105753.1456223,32612923,2.91
1747105770.4679825,32612945,2.15
1747105787.950988,32612985,2.2
1747105800.9374256,32613013,1.15
1747105818.8191574,32613046,2.34
1747105841.1605124,32613071,4.49
1747105864.350194,32613112,5.01
1747105878.9267719,32613149,1.41
1747105897.3751,32613199,2.56
1747105909.913212,32613223,1.1
1747105925.3006108,32613259,1.58
1747105955.9763978,32613289,11.13
1747105970.9772296,32613318,1.5
1747105985.4674687,32613372,1.39
1747106014.288641,32613397,9.34
1747106028.8725474,32613422,1.41
1747106047.9533396,32613475,2.82
1747106063.9820018,32613505,1.76
1747106085.1116278,32613539,3.79
1747106101.7328928,32613573,1.93
1747106113.3636196,32613611,1.03
1747106137.468291,32613650,5.6
1747106150.4483812,32613674,1.15
1747106162.7735522,32613727,1.08
1747106179.5013084,32613753,1.96
1747106208.2684991,32613778,9.3
1747106230.7143729,32613812,4.55
1747106245.3924754,32613868,1.43
1747106260.7595184,32613912,1.58
1747106271.299509,32613944,1
1747106284.1304476,32613973,1.13
1747106301.5105581,32613994,2.17
1747106319.7553515,32614021,2.48
1747106333.865462,32614050,1.32
1747106348.5618656,32614086,1.43
1747106367.43482,32614115,2.73
1747106381.5865502,32614137,1.32
1747106396.7435598,32614173,1.53
1747106408.83244,32614201,1.06
1747106423.6363146,32614227,1.45
1747106436.3550856,32614259,1.12
1747106480.393352,32614287,28.97
1747106519.802564,32614307,21.84
1747106533.6080813,32614393,1.27
1747106551.3565092,32614466,2.02
1747106565.452884,32614495,1.32
1747106587.94385,32614533,4.38
1747106606.410542,32614560,2.71
1747106625.0404534,32614599,2.64
1747106636.211673,32614636,1.01
1747106654.0838192,32614673,2.32
1747106686.504663,32614693,12.97
1747106699.3920789,32614726,1.14
1747106715.2302465,32614799,1.7
1747106727.1771634,32614824,1.05
1747106748.1629932,32614855,3.73
1747106793.3923013,32614884,31.08
1747106809.3713331,32614926,1.7
1747106847.0300813,32615011,19.37
1747106873.249533,32615043,7.16
1747106889.9463925,32615118,1.95
1747106913.7140222,32615167,5.38
1747106941.527079,32615195,8.47
1747106955.6908484,32615243,1.33
1747106967.9604597,32615305,1.07
1747106988.7952323,32615333,3.66
1747107009.495068,32615354,3.59
1747107052.6759453,32615395,27.67
1747107067.9460416,32615438,1.47
1747107084.2554939,32615520,1.95
1747107103.7128294,32615549,2.99
1747107121.6843567,32615577,2.38
1747107158.5838525,32615619,18.33
1747107172.7444735,32615655,1.33
1747107212.6347575,32615725,22.52
1747107223.1728997,32615754,1
1747107237.943544,32615830,1.43
1747107255.389316,32615852,2.22
1747107280.1465857,32615879,6.05
1747107295.8835099,32615910,1.68
1747107306.4230597,32615957,1
1747107330.4603863,32615987,5.55
1747107344.95995,32616010,1.39
1747107355.4972131,32616056,1
1747107372.1394994,32616089,1.93
1747107390.8919008,32616107,2.65
1747107431.583471,32616139,23.73
1747107456.8627245,32616179,6.44
1747107469.7643135,32616258,1.14
1747107490.0430539,32616309,3.37
1747107503.4629261,32616340,1.21
1747107515.672674,32616382,1.07
1747107528.4044695,32616410,1.12
1747107540.2342887,32616432,1.04
1747107559.1500506,32616459,2.76
1747107576.4028335,32616483,2.13
1747107596.0964515,32616518,3.09
1747107613.5005786,32616547,2.18
1747107625.8264797,32616593,1.08
1747107636.3825989,32616627,1
1747107656.1147828,32616647,3.11
1747107676.553039,32616673,3.45
1747107693.9227881,32616712,2.17
1747107710.7686162,32616751,1.99
1747107724.7237232,32616786,1.29
1747107748.2857037,32616821,5.23
1747107764.508513,32616848,1.81
1747107782.4824345,32616899,2.38
1747107797.0802326,32616926,1.41
1747107812.3616202,32616967,1.56
1747107830.7453187,32616994,2.54
1747107863.0360105,32617025,12.84
1747107874.4608028,32617065,1.02
1747107887.6170397,32617127,1.17
1747107900.987693,32617147,1.2
1747107922.9286146,32617171,4.25
1747107945.7995927,32617197,4.81
1747107966.2320058,32617243,3.45
1747107992.2699392,32617290,7.01
1747108010.0519943,32617327,2.32
1747108020.597656,32617380,1
1747108038.9902356,32617412,2.54
1747108069.9590518,32617436,11.45
1747108089.468811,32617472,3.02
1747108104.343593,32617534,1.47
1747108119.9112778,32617574,1.63
1747108132.4735258,32617606,1.1
1747108154.6209939,32617633,4.36
1747108170.7977421,32617656,1.8
1747108210.4566677,32617699,22.2
1747108225.176353,32617732,1.44
1747108243.2574337,32617814,2.42
1747108265.5216014,32617843,4.44
1747108292.6173022,32617870,7.87
1747108311.0037043,32617917,2.54
1747108324.5277226,32617971,1.22
1747108338.7083097,32618006,1.33
1747108352.151858,32618037,1.21
1747108365.309059,32618065,1.17
1747108377.2734907,32618090,1.05
1747108397.9317944,32618114,3.56
1747108411.9714477,32618139,1.31
1747108434.9496105,32618173,4.87
